"ï..URI";"Vase.Number";"Fabric";"Technique";"Sub.Technique";"Shape.Name";"Provenance";"Date";"Inscriptions";"Attributed.To";"Decoration";"Collection.Record";"Publication.Record";"Inscriptions.II";"Measurements";"Volume";"Weight";"Restorations";"Ornament";"Technical.Observations"
"http://www.beazley.ox.ac.uk/record/61B04D52-BE72-434D-A04C-4B7E2B3EE4A4";303459;"ATHENIAN";"BLACK-FIGURE";"";"AMPHORA, NECK";"";"-550 to -500";"";"BRUSSELS R 312, GROUP OF by BEAZLEY | DOT-BAND CLASS by BEAZLEY";"A: PELEUS AND THETIS BETWEEN NEREIDS FLEEING | B: WOMEN DANCING WITH KROTALA";"Boulogne, Musee Communale: B5 |";"Beazley, J.D., Attic Black-Figure Vase-Painters (Oxford, 1956): 483.3 , 700 | Beazley, J.D., Paralipomena (Oxford, 1971): 157 | Carpenter, T.H., with Mannack, T., and Mendonca, M., Beazley Addenda, 2nd edition (Oxford, 1989): 121";NA;"";NA;NA;NA;NA;NA
"http://www.beazley.ox.ac.uk/record/4F40C2C4-1120-4484-BF70-5EB30B3B1919";230479;"ATHENIAN";"RED-FIGURE";"";"PELIKE";"";"-400 to -300";"";"AMAZON P by BEAZLEY";"A: HEADS OF AMAZON AND OF GRIFFIN | B: DRAPED YOUTHS";"Athens, National Museum: 18748 | Athens, National Museum: E674";"Archivo Espanol de Arqueologia: 87 (2014), 48, FIG.12 (A) | Beazley, J.D., Attic Red-Figure Vase-Painters, 2nd edition (Oxford, 1963): 1480 | Beazley, J.D., Paralipomena (Oxford, 1971): 496";NA;"";NA;NA;NA;NA;NA
"http://www.beazley.ox.ac.uk/record/62AF2660-9E25-4B06-9EEE-8911B7447231";13228;"ATHENIAN";"RED-FIGURE";"";"SKYPHOS";"";"-475 to -425";"";"";"A: OWL BETWEEN OLIVE SPRIGS";"New York (NY), Metropolitan Museum: 41.162.100 | New York (NY), Gallatin";"Corpus Vasorum Antiquorum: NEW YORK, HOPPIN AND GALLATIN COLLECTIONS, 16, PL.(46) 26.12 <a target=_blank href=browseCVARecord.asp?id={62AF2660-9E25-4B06-9EEE-8911B7447231}&startRef=>View Whole CVA Plates</a>";NA;"";NA;NA;NA;NA;NA
"http://www.beazley.ox.ac.uk/record/DA8672AA-2E69-46C6-8985-2AE78AEDFA9B";9004303;"SOUTH ITALIAN, CAMPANIAN";"RED-FIGURE";"ADDED COLOUR";"HYDRIA";"";"";"";"";"BD: WOMAN SEATED ON BLOCK IN NAISKOS, WOMAN AND YOUTH";"Genoa, Museo Civico di Archeologia Ligure: 1146 |";"Corpus Vasorum Antiquorum: GENOVA, MUSEO CIVICO D'ARCHEOLOGIA LIGURE DI GENOVA PEGLI E COLLEZIONE DEL CASTELLO D'ALBERTIS 1, IV.E.R.4, PLS.(933,934) 4.1-3, 5.2 <a target=_blank href=browseCVARecord.asp?id={DA8672AA-2E69-46C6-8985-2AE78AEDFA9B}&startRef=>View Whole CVA Plates</a> | Trendall, A.D., The Red-Figured Vases of Lucania, Campania and Sicily (Oxford, 1967): 507.499";NA;"";NA;NA;NA;NA;NA
"http://www.beazley.ox.ac.uk/record/F2E2A67D-B46F-40CC-A6CB-D292C2712D3B";204846;"ATHENIAN";"RED-FIGURE";"";"CUP FRAGMENT";"";"-500 to -450";"";"MAKRON by BEAZLEY";"A: DRAPED MEN, WOMAN";"Rome, Mus. Naz. Etrusco di Villa Giulia |";"Beazley, J.D., Attic Red-Figure Vase-Painters, 2nd edition (Oxford, 1963): 469.164 | Kunisch, N., Makron (Mainz, 1997): PL.130.378";NA;"";NA;NA;NA;NA;NA
"http://www.beazley.ox.ac.uk/record/E6D296A5-0F14-4BD2-B1E3-A682AD60DF33";204916;"ATHENIAN";"RED-FIGURE";"";"CUP FRAGMENT";"";"-500 to -450";"";"MAKRON by BEAZLEY";"A: DRAPED MAN";"Rome, Mus. Naz. Etrusco di Villa Giulia |";"Beazley, J.D., Attic Red-Figure Vase-Painters, 2nd edition (Oxford, 1963): 474.237 | Kunisch, N., Makron (Mainz, 1997): PL.158.481";NA;"";NA;NA;NA;NA;NA
"http://www.beazley.ox.ac.uk/record/7508B52F-4296-4EB6-BC48-6738FD6CAE4D";9008159;"ITALO-GEOMETRIC";"";"";"OINOCHOE";"";"";"";"";"";"Tarquinia, Museo Nazionale Tarquiniese: RC8755 |";"Corpus Vasorum Antiquorum: TARQUINIA, MUSEO NAZIONALE 3, 18, PL.(2434) 13.1-2 <a target=_blank href=browseCVARecord.asp?id={7508B52F-4296-4EB6-BC48-6738FD6CAE4D}&startRef=>View Whole CVA Plates</a>";NA;"";NA;NA;NA;NA;NA
"http://www.beazley.ox.ac.uk/record/34EB00AB-456D-4A47-A8FE-D2F109F39BE8";29682;"ATHENIAN";"RED-FIGURE";"";"KRATER, BELL FRAGMENT";"ATHENS, AGORA";"-400 to -300";"";"OXFORD GRYPOMACHY, P OF THE by MOORE";"SATYRS, ONE WITH THYRSOS, MAENAD";"Athens, Agora Museum: P34B | Athens, Agora Museum: P22761";"The Athenian Agora, Results of Excavations conducted by the American School of Classical Studies at Athens: 30, PL.53.450";NA;"";NA;NA;NA;NA;NA
"http://www.beazley.ox.ac.uk/record/F72C04BD-FAFA-4F6C-9D50-5C8FB1FC72C3";1006003;"PROTOCORINTHIAN";"BLACK PATTERN";"";"OINOCHOE FRAGMENT";"";"";"";"";"";"Berlin, Antikensammlung: A210 |";"Corpus Vasorum Antiquorum: BERLIN, ANTIKENMUSEUM 6, 29, FIG.5, PL.(2577) 8.1 <a target=_blank href=browseCVARecord.asp?id={F72C04BD-FAFA-4F6C-9D50-5C8FB1FC72C3}&startRef=>View Whole CVA Plates</a>";NA;"";NA;NA;NA;NA;NA
"http://www.beazley.ox.ac.uk/record/1463B6F9-F427-4EF7-A75E-112644A3AD22";9028285;"ATHENIAN";"RED-FIGURE";"WHITE GROUND (I)";"CUP FRAGMENT";"";"";"";"";"";"Rome, Mus. Naz. Etrusco di Villa Giulia |";"PHOTOGRAPH(S) IN THE BEAZLEY ARCHIVE: 1";NA;"";NA;NA;NA;NA;NA
"http://www.beazley.ox.ac.uk/record/2EA3B400-6345-4F49-AFE5-463AE680198B";9035345;"ATHENIAN";"RED-FIGURE";"";"KRATER (?) FRAGMENT";"RHODES";"";"";"";"DRAPED FIGURE";"Dublin, University College: V5006 | Dublin, University College: 427";"Corpus Vasorum Antiquorum: DUBLIN AND CORK, UNIVERSITY COLLEGE DUBLIN AND UNIVERSITY COLLEGE CORK, 37, PL.(28) 28.9 <a target=_blank href=browseCVARecord.asp?id={2EA3B400-6345-4F49-AFE5-463AE680198B}&startRef=>View Whole CVA Plates</a>";NA;"";NA;NA;NA;NA;NA
"http://www.beazley.ox.ac.uk/record/05CD6B9D-5F51-4EC9-8FCB-041A8B295C36";9036331;"ATHENIAN";"RED-FIGURE";"";"KRATER, BELL FRAGMENTS";"SPAIN, GRANADA, CERRO DEL REAL, GALERA, TUTUGI";"";"";"";"YOUTH, GRAPEVINE, EROS";"Madrid, Museo Arqueologico Nacional: 1979.70.151 | Madrid, Museo Arqueologico Nacional: 1979.70.GAL.151";"Dominguez, A.J., and Sanchez, C., Greek Pottery from the Iberian Peninsula, Archaic and Classical Periods (Leiden, 2001): 352, FIG.108.156 (DRAWING)";NA;"";NA;NA;NA;NA;NA
"http://www.beazley.ox.ac.uk/record/E39A0905-40C6-4CA5-B6F9-50CDF2E59C9E";31881;"ATHENIAN";"RED-FIGURE";"";"PLATE FRAGMENT";"ATHENS, MUNICHIA";"";"";"";"";"Unknown, excavation: 84.99 |";"Mitteilungen des Deutschen Archaologischen Instituts, Athenische Abteilung: 104 (1989), PL.5.3, NO.127C";NA;"";NA;NA;NA;NA;NA
"http://www.beazley.ox.ac.uk/record/A3F33145-53C6-41D5-8C6C-8C8AF834D447";9009116;"DAUNIAN";"";"";"KANTHAROS";"";"";"";"";"";"Gioia, Museo Archeologico di Gioia: MG685 |";"Corpus Vasorum Antiquorum: GIOIA DEL COLLE, MUSEO ARCHEOLOGICO NAZIONALE 1, 21, PL.(3062) 15.3 <a target=_blank href=browseCVARecord.asp?id={A3F33145-53C6-41D5-8C6C-8C8AF834D447}&startRef=>View Whole CVA Plates</a>";NA;"";NA;NA;NA;NA;NA
"http://www.beazley.ox.ac.uk/record/B17C6E9C-216B-4213-98AB-9BC6D51E0A97";275913;"ATHENIAN";"RED-FIGURE";"";"CUP FRAGMENT";"ATHENS, CERAMICUS";"-500 to -450";"";"PROTO PANAETIAN GROUP by BEAZLEY";"A: EROTIC, YOUTH (?) RECLINING, NAKED WOMAN | I: COURTING, MAN BENDING, YOUTH, BOTH DRAPED";"Athens, Ceramicus |";"Beazley, J.D., Paralipomena (Oxford, 1971): 358 | Carpenter, T.H., with Mannack, T., and Mendonca, M., Beazley Addenda, 2nd edition (Oxford, 1989): 214";NA;"";NA;NA;NA;NA;NA
"<a href=http://www.beazley.ox.ac.uk/record/1BDAAFD2-47A3-498E-9016-7A58F275DDCE target=_blank>http://www.beazley.ox.ac.uk/record/1BDAAFD2-47A3-498E-9016-7A58F275DDCE</a>";214821;"ATHENIAN";"RED-FIGURE";"";"KRATER, COLUMN";"";"-475 to -425";"";"LATER MANNERIST by BEAZLEY";"A: CHARIOT AND NIKE | B: DRAPED YOUTHS";"-, unknown | New York (NY), private";"Beazley, J.D., Attic Red-Figure Vase-Painters, 2nd edition (Oxford, 1963): 1120.4, 1112";NA;"";NA;NA;NA;NA;NA
"http://www.beazley.ox.ac.uk/record/2B6A7862-8E5A-4ABB-9B80-9E81BD3308D1";9008678;"SOUTH ITALIAN";"BLACK GLAZE";"";"OINOCHOE";"";"";"";"";"";"Fiesole, A. Costantini |";"Corpus Vasorum Antiquorum: FIESOLE, COLLEZIONE COSTANTINI 2, 29, PL.(2598) 38.2 <a target=_blank href=browseCVARecord.asp?id={2B6A7862-8E5A-4ABB-9B80-9E81BD3308D1}&startRef=>View Whole CVA Plates</a>";NA;"";NA;NA;NA;NA;NA
"http://www.beazley.ox.ac.uk/record/07B3EF44-AB0A-4CAB-9550-ED707CD70866";208341;"ATHENIAN";"RED-FIGURE";"";"LEKYTHOS";"SICILY, GELA";"-475 to -425";"";"ICARUS P by BEAZLEY";"DRAPED MAN WITH PURSE LEANING ON STAFF";"Agrigento, Giudice: 706 |";"Beazley, J.D., Attic Red-Figure Vase-Painters, 2nd edition (Oxford, 1963): 697.11";NA;"";NA;NA;NA;NA;NA
"http://www.beazley.ox.ac.uk/record/1D549C00-C7B1-481F-80DB-70400E01C523";9021837;"ATHENIAN";"RED-FIGURE";"";"KRATER, BELL";"SICILY, CAMARINA";"";"";"BARCLAY P by GIUDICE, G";"A: WARRIOR DEPARTING, BETWEEN WOMAN HOLDING HELMET AND OLD MAN LEANING ON STAFF";"Ragusa, Museo: 21294 |";"Giudice, G., Il tornio, la nave, le terre lontane, Ceramografi attici in Magna Grecia nella seconda meta del V sec. a C., Rotte e vie di distribuzione (Rome, 2007): 89, FIG.72 (COLOUR OF A)";NA;"";NA;NA;NA;NA;NA
"http://www.beazley.ox.ac.uk/record/3B1AA04E-E4B0-4DBB-A5BB-F48822430A56";20254;"ATHENIAN";"BLACK-FIGURE";"";"LEKYTHOS";"ATHENS, AGORA";"-525 to -475";"";"";"BD: FLORAL, LOTUS BUD PALMETTE CHAIN";"Athens, Agora Museum: P2572 |";"Hesperia: 62 (1993) PL.82K.5";NA;"";NA;NA;NA;NA;NA
"http://www.beazley.ox.ac.uk/record/B52AE7DB-1933-4974-B360-D8DC44E17ED3";361044;"ATHENIAN";"BLACK-FIGURE";"";"LEKYTHOS FRAGMENT";"ATHENS, AGORA";"-525 to -475";"";"GROUP P by BEAZLEY";"BD: DIONYSOS SEATED WITH DRINKING HORN BETWEEN SATYRS, ONE WITH DRINKING HORN";"Athens, Agora Museum: P24418 |";"Beazley, J.D., Paralipomena (Oxford, 1971): 230";NA;"";NA;NA;NA;NA;NA
"http://www.beazley.ox.ac.uk/record/3FE99B2A-4AB8-4C27-8344-B4225DABF2A9";46031;"ATHENIAN";"BLACK-FIGURE";"";"LEKYTHOS";"";"-525 to -475";"";"";"BD: JUDGEMENT OF PARIS, SEATED ON ROCK WITH SCEPTRE AND LYRE, BETWEEN GODDESS, HERMES AND ATHENA";"Basel, market, Munzen und Medaillen A.G.";"Lexicon Iconographicum Mythologiae Classicae: VII, PL.112, PARIDIS IUDICIUM 34B | Mugione, E. and Benincasa, A. (eds.), L'Olpe Chigi, Storia di un agalma, Atti del Convegno Internazionale, Salerno, 3-4 giugno 2010 (Salerno, 2012): 113, FIG.21D (BD) | Oakley, J. and Palagia, O. (eds.), Athenian Potters and Painters, Volume II (Oxford, 2010): 138, FIG.5 (BD)";NA;"";NA;NA;NA;NA;NA
"http://www.beazley.ox.ac.uk/record/C76E2A0F-BAB5-4810-807D-F88B5C922A59";9022387;"ATHENIAN";"BLACK-FIGURE";"";"CUP A";"";"";"";"";"A,B: NOSE BETWEEN EYES | AH: YOUTH WITH CLUB | I: GORGONEION";"Vatican City, Museo Gregoriano Etrusco Vaticano: 39556 |";"Buranelli, F. (ed.), La raccolta Giacinto Guglielmi, I. La Ceramica (Vatican, 1997): 143-144, NO.51 (A, B, I, AH, PROFILE)";NA;"";NA;NA;NA;NA;NA
"http://www.beazley.ox.ac.uk/record/0F464BF9-4ADD-4C82-945E-23C022D29380";361451;"ATHENIAN";"BLACK-FIGURE";"";"LEKYTHOS";"";"-525 to -475";"";"LITTLE-LION CLASS by BEAZLEY";"BD: FIGHT, WARRIORS, ONE FALLING, YOUTH WITH SPEAR";"Agrigento, Museo Archeologico Regionale: C837 |";"Beazley, J.D., Paralipomena (Oxford, 1971): 251 | Carpenter, T.H., with Mannack, T., and Mendonca, M., Beazley Addenda, 2nd edition (Oxford, 1989): 128 | Corpus Vasorum Antiquorum: AGRIGENTO, MUSEO ARCHEOLOGICO NAZIONALE 1, 30-31, PL.(2758) 74.1-2 <a target=_blank href=browseCVARecord.asp?id={0F464BF9-4ADD-4C82-945E-23C022D29380}&startRef=>View Whole CVA Plates</a>";NA;"";NA;NA;NA;NA;NA
"http://www.beazley.ox.ac.uk/record/38AECF6C-32B3-49FA-9237-FAA29212C89F";9004521;"MESSAPIAN";"";"";"NESTORIS";"";"";"";"";"";"Lecce, Mus. Prov. Sigismaondo Castromediano: 381 |";"Corpus Vasorum Antiquorum: LECCE, MUSEO PROVINCIALE SIGISMONDO CASTROMEDIANO 1, IV.D.F-D.7, PL.(170) 5.8, 11 <a target=_blank href=browseCVARecord.asp?id={38AECF6C-32B3-49FA-9237-FAA29212C89F}&startRef=>View Whole CVA Plates</a>";NA;"";NA;NA;NA;NA;NA
"http://www.beazley.ox.ac.uk/record/6A70EA09-919E-498A-BF55-67ADF07ED5C1";10812;"ATHENIAN";"BLACK-FIGURE";"";"CUP LITTLE MASTER BAND FRAGMENT";"LIBYA, TOCRA";"-550 to -500";"";"";"DRAPED FIGURES, ONE RUNNING";"Tocra, Museum and Store Room: 2149 |";"Boardman, J. &amp; Hayes, J., Excavations at Tocra, 1963-65 (London, 1973): PL.27";NA;"";NA;NA;NA;NA;NA
"http://www.beazley.ox.ac.uk/record/1C995003-E5AD-4064-9803-98B788F3F91F";1006025;"PROTOCORINTHIAN";"BLACK PATTERN";"";"PYXIS FRAGMENTS";"";"";"";"";"";"Berlin, Antikensammlung |";"Corpus Vasorum Antiquorum: BERLIN, ANTIKENMUSEUM 6, 63-65, PL.(2600) 31 <a target=_blank href=browseCVARecord.asp?id={1C995003-E5AD-4064-9803-98B788F3F91F}&startRef=>View Whole CVA Plates</a>";NA;"";NA;NA;NA;NA;NA
"http://www.beazley.ox.ac.uk/record/DB7B85F3-5B1C-4797-BD70-EED49920DA14";1011918;"CORINTHIAN";"BLACK-FIGURE";"";"ARYBALLOS";"";"";"";"";"";"Warsaw, Choynowski: 31793 |";"Corpus Vasorum Antiquorum: POLAND, COLLECTIONS DIVERSES, 23, PL.(106) 1.9 <a target=_blank href=browseCVARecord.asp?id={DB7B85F3-5B1C-4797-BD70-EED49920DA14}&startRef=>View Whole CVA Plates</a>";NA;"";NA;NA;NA;NA;NA
"<a href=http://www.beazley.ox.ac.uk/record/28CC36A5-418B-43B5-A3AB-2E8DA12AE4AA target=_blank>http://www.beazley.ox.ac.uk/record/28CC36A5-418B-43B5-A3AB-2E8DA12AE4AA</a>";7807;"ATHENIAN";"BLACK-FIGURE";"WHITE GROUND";"LEKYTHOS";"SICILY, SELINUS";"-525 to -475";"";"";"BD: CENTAUROMACHY, WARRIOR AND CENTAUR";"Palermo, Museo Archeologico Regionale: 5910";"Antike Kunst: 40 (1997) PL.4.3 (PART) | Odeon ed altri monumenti archeologici (Palermo, 1971): PL.62G-H";NA;"";NA;NA;NA;NA;NA
"http://www.beazley.ox.ac.uk/record/D3D87F40-214B-4337-B26E-A51B7FFD95C4";1005015;"BOEOTIAN";"BLACK-FIGURE";"SILHOUETTE";"PHIALE";"";"";"";"";"";"Berlin, Antikensammlung: 3290 |";"Corpus Vasorum Antiquorum: BERLIN, ANTIQUARIUM 4, 66, PL.(1618) 192.5 <a target=_blank href=browseCVARecord.asp?id={D3D87F40-214B-4337-B26E-A51B7FFD95C4}&startRef=>View Whole CVA Plates</a>";NA;"";NA;NA;NA;NA;NA
"http://www.beazley.ox.ac.uk/record/E2D84C99-D0CB-4FE0-BEC5-013BEDE56176";9027226;"ATHENIAN";"RED-FIGURE";"";"KRATER, BELL FRAGMENT";"CYCLADES, MINOA, AMORGOS";"";"";"";"";"Minoa, Excavation: M81.CRF486 |";"Paleothodoros, D. (ed.), The Contexts of Painted Pottery in the Ancient Mediterranean World, Seventh - Fourth Centuries BCE (Oxford, 2012): 44, NO.1";NA;"";NA;NA;NA;NA;NA
"http://www.beazley.ox.ac.uk/record/035BC12F-FDE1-4B8F-9366-1F5408EEFB05";1872;"ATHENIAN";"BLACK-FIGURE";"";"LEKYTHOS";"ATHENS";"";"";"";"BD: WOMAN BETWEEN WOMEN ON MULES";"Athens, National Museum |";"Archaiologikon Deltion: 27.2 (1) (1972), PL.80D";NA;"";NA;NA;NA;NA;NA
"http://www.beazley.ox.ac.uk/record/80A49314-AA01-43AB-A2DA-287A287DAC4B";9015076;"UNCERTAIN";"";"";"ARYBALLOS";"";"";"";"";"";"Florence, Museo Archeologico Etrusco: 8353 |";"Corpus Vasorum Antiquorum: FIRENZE, REGIO MUSEO ARCHEOLOGICO 1, III.CE.9, PL.(375) 3.11 <a target=_blank href=browseCVARecord.asp?id={80A49314-AA01-43AB-A2DA-287A287DAC4B}&startRef=>View Whole CVA Plates</a>";NA;"";NA;NA;NA;NA;NA
"http://www.beazley.ox.ac.uk/record/04C39230-E60B-4FFE-BDDE-51CE7681035E";9027232;"ATHENIAN";"RED-FIGURE";"";"KRATER, BELL FRAGMENT";"CYCLADES, MINOA, AMORGOS";"";"";"";"";"Minoa, Excavation: M89.CRF51 |";"Paleothodoros, D. (ed.), The Contexts of Painted Pottery in the Ancient Mediterranean World, Seventh - Fourth Centuries BCE (Oxford, 2012): 45, NO.7";NA;"";NA;NA;NA;NA;NA
"http://www.beazley.ox.ac.uk/record/3182460B-C932-4B72-AB89-1F70D2D747BE";9008486;"ATHENIAN";"RED-FIGURE";"";"LEKYTHOS, SQUAT";"";"-450 to -400";"";"";"BD: HEAD OF WOMAN";"Moscow, Pushkin State Museum of Fine Arts: II1B1214 |";"Corpus Vasorum Antiquorum: MOSCOW, PUSHKIN STATE MUSEUM OF FINE ARTS 6, 53, PL.(293) 48.4-5 <a target=_blank href=browseCVARecord.asp?id={3182460B-C932-4B72-AB89-1F70D2D747BE}&startRef=>View Whole CVA Plates</a>";NA;"";NA;NA;NA;NA;NA
"http://www.beazley.ox.ac.uk/record/D20D9A4F-D817-42BD-A1CC-B21DDF215291";201918;"ATHENIAN";"RED-FIGURE";"";"PELIKE";"";"-525 to -475";"";"BERLIN P by ROBERTSON";"A: THESEUS AND THE MINOTAUR, BETWEEN DRAPED YOUTH AND WOMEN | B: THESEUS AND SKIRON, CAULDRON OR BASIN (?)";"Florence, Museo Archeologico Etrusco: 3985 | Hague, Scheurleer | Florence, Museo Archeologico Etrusco: 19B5 | Florence, Museo Archeologico Etrusco: 13B5";"Beazley, J.D., Attic Red-Figure Vase-Painters, 2nd edition (Oxford, 1963): 204.110 | Beazley, J.D., Attic Red-figure Vase-painters, 1st ed. (Oxford, 1942): 28.2 | Beazley, J.D., Attische Vasenmaler des rotfigurigen Stils (Tubingen, 1925): 65.2 | Burn, L., and Glynn, R., Beazley Addenda (Oxford, 1982): 96 | Carpenter, T.H., with Mannack, T., and Mendonca, M., Beazley Addenda, 2nd edition (Oxford, 1989): 193 | Corpus Vasorum Antiquorum: FIRENZE, REGIO MUSEO ARCHEOLOGICO 1, III.I.15, III.I.22, PLS.(388,394) 13.5, 19.5 <a target=_blank href=browseCVARecord.asp?id={D20D9A4F-D817-42BD-A1CC-B21DDF215291}&startRef=>View Whole CVA Plates</a> | Corpus Vasorum Antiquorum: FIRENZE, REGIO MUSEO ARCHEOLOGICO 2, III.I.34, III.I.35, PLS.(615-616) 31.2, 32.1-3 <a target=_blank href=browseCVARecord.asp?id={D20D9A4F-D817-42BD-A1CC-B21DDF215291}&startRef=>View Whole CVA Plates</a> | Esposito, A.M., and Tommaso, G. (eds.), Museo Archeologico Nazionale di Firenze, Vasi Attici (Firenze, 1993): 53, FIGS.72-73 (COLOUR OF A AND B) | Furtwangler, A. und Reichhold, K., Griechische Vasenmalerei (Munich, 1904-32): II, 81 | Greifenhagen, A., Neue Fragmente des Kleophradesmalers (Heidelberg, 1972): PL.12 (A) | Hoppin, J.C., Euthymides and his fellows (Cambridge, 1917): PL.23 | Journal of Hellenic Studies: 103 (1983) PL.5C-D (A,B) | Lexicon Iconographicum Mythologiae Classicae: VI, PL.320, MINOTAUROS 28 (A) | Lexicon Iconographicum Mythologiae Classicae: VII, PL.643, THESEUS 102 (A, B) | Museo italiano di antichita classica (Florence, 1885-90): III, PL.4 (PART) | Muth, S., Gewalt im Bild, Das Phanomen der medialen Gewalt im Athen des 6. und 5. Jahrhunderts v. Chr. (Berlin, 2008): 582, FIG.409 (A) | Neils, J., The Youthful Deeds of Theseus (Rome, 1987): FIG.31 (B)";NA;"";NA;NA;NA;NA;NA
"http://www.beazley.ox.ac.uk/record/5971BA58-3D39-4E20-A940-5C98F2EC685E";331796;"ATHENIAN";"BLACK-FIGURE";"";"CUP";"";"-550 to -500";"";"LEAFLESS GROUP by BEAZLEY";"A,B: SATYR WITH SASH ON MULE, BETWEEN EYES, BETWEEN SATYRS, ONE WITH DRINKING HORN | I: SATYR";"Lost | Los Angeles (CA), Merlo Collection | Santa Barbara (CA), Avery Brundage";"Beazley, J.D., Attic Black-Figure Vase-Painters (Oxford, 1956): 634.27 | Beazley, J.D., Paralipomena (Oxford, 1971): 310";NA;"";NA;NA;NA;NA;NA
"http://www.beazley.ox.ac.uk/record/54281D96-7525-4646-AEEC-9592DA46F347";9027235;"ATHENIAN";"RED-FIGURE";"";"KRATER, BELL FRAGMENT";"CYCLADES, MINOA, AMORGOS";"";"";"";"";"Minoa, Excavation: M93.CRF552 |";"Paleothodoros, D. (ed.), The Contexts of Painted Pottery in the Ancient Mediterranean World, Seventh - Fourth Centuries BCE (Oxford, 2012): 46, NO.10";NA;"";NA;NA;NA;NA;NA
"http://www.beazley.ox.ac.uk/record/55E9A8F4-362C-499E-B3E1-EE73F603B648";30032;"ATHENIAN";"BLACK-FIGURE";"";"CUP";"";"-525 to -475";"";"CRACOW CLASS* by FREYER-SCHAUENBURG";"A,B: FLORAL, PALMETTES";"Kiel, Antikensammlung: B658 |";"Corpus Vasorum Antiquorum: KIEL, KUNSTHALLE ANTIKENSAMMLUNG 1, 60, PL.(2692) 27.8-9 <a target=_blank href=browseCVARecord.asp?id={55E9A8F4-362C-499E-B3E1-EE73F603B648}&startRef=>View Whole CVA Plates</a>";NA;"";NA;NA;NA;NA;NA
"http://www.beazley.ox.ac.uk/record/F3348FA9-643E-4CB7-845D-130BD06FD115";26191;"ATHENIAN";"RED-FIGURE";"";"LEKANIS";"";"-400 to -300";"";"";"LD: EROTES PURSUING WOMEN";"Moscow, State Historical Museum: 34 |";"Schefold, K., Untersuchungen zu den Kertscher Vasen (Berlin, 1934): 11.40";NA;"";NA;NA;NA;NA;NA
"http://www.beazley.ox.ac.uk/record/F62844EA-5A15-4213-8CB1-BA169BA4A518";1002271;"CORINTHIAN";"";"";"ARYBALLOS";"";"";"";"";"";"Vienna, Matsch |";"Corpus Vasorum Antiquorum: WIEN, UNIVERSITAT UND PROFESSOR FRANZ V. MATSCH, 6, PL.(228) 2.6 <a target=_blank href=browseCVARecord.asp?id={F62844EA-5A15-4213-8CB1-BA169BA4A518}&startRef=>View Whole CVA Plates</a>";NA;"";NA;NA;NA;NA;NA
"http://www.beazley.ox.ac.uk/record/D12F7A27-9A90-439F-BF3A-06A2A9E4ED2A";331024;"ATHENIAN";"BLACK-FIGURE";"";"CUP SKYPHOS";"";"-550 to -500";"";"ELAIOUS I, P OF by BEAZLEY";"A,B: SYMPOSIUM, DRAPED YOUTHS, ONE RECLINING ON KLINE, ONE PLAYING PIPES, BETWEEN PALMETTES";"Oxford, Ashmolean Museum: 1940.155 |";"Beazley, J.D., Attic Black-Figure Vase-Painters (Oxford, 1956): 575.13";NA;"";NA;NA;NA;NA;NA
"http://www.beazley.ox.ac.uk/record/01809152-031C-45D1-8547-61BB6EB16F55";1008898;"SOUTH ITALIAN, APULIAN";"RED-FIGURE";"";"PLATE";"";"";"";"";"";"Limoges, Musee Adrien Dubouche: 80.45 |";"Corpus Vasorum Antiquorum: LIMOGES AND VANNES, MUSEE ADRIEN DUBOUCHE ET MUSEE DE LA SOCIETE POLYMATHIQUE, 31, PL.(1044) 25.1 <a target=_blank href=browseCVARecord.asp?id={01809152-031C-45D1-8547-61BB6EB16F55}&startRef=>View Whole CVA Plates</a>";NA;"";NA;NA;NA;NA;NA
"http://www.beazley.ox.ac.uk/record/C75848C4-01DD-4E11-98C9-F3D186526891";213086;"ATHENIAN";"RED-FIGURE";"";"SKYPHOS";"ATHENS, AGORA";"-475 to -425";"";"LONDON D 12, P OF by BEAZLEY";"A: DRAPED YOUTHS (MEN ?), ONE WITH PIPES, ONE WITH STAFF | B: DRAPED YOUTHS (ONE MAN ?), ONE WITH STAFF";"Athens, Agora Museum: P25508";"Beazley, J.D., Attic Red-Figure Vase-Painters, 2nd edition (Oxford, 1963): 963.85 | Phoenix, Classical Association of Canada: 66.3/4 (2012) PL.3B (A)";NA;"";NA;NA;NA;NA;NA
"http://www.beazley.ox.ac.uk/record/F95F7055-4344-412F-B1A8-0BC3EAC4B24A";3868;"ATHENIAN";"BLACK-FIGURE";"";"AMPHORA, NECK";"";"-525 to -475";"";"";"A: SYMPOSIUM, DIONYSOS AND ARIADNE (?) | B: DIONYSOS, AND MAENAD ON MULE";"Heidelberg, Ruprecht-Karls-Universitat: 58.5 |";"Corpus Vasorum Antiquorum: HEIDELBERG, UNIVERSITAT 4, 18, PL.(1484) 145.1-2 <a target=_blank href=browseCVARecord.asp?id={F95F7055-4344-412F-B1A8-0BC3EAC4B24A}&startRef=>View Whole CVA Plates</a>";NA;"";NA;NA;NA;NA;NA
"http://www.beazley.ox.ac.uk/record/4B99DDCA-7893-4667-9674-C071DFC3D40F";25228;"ATHENIAN";"RED-FIGURE";"";"PLATE FRAGMENT";"ATHENS, AGORA";"-400 to -300";"";"";"I: FISH";"Athens, Agora Museum: P8269 |";"The Athenian Agora, Results of Excavations conducted by the American School of Classical Studies at Athens: 30, PL.114.1219";NA;"";NA;NA;NA;NA;NA
